kvk,naam,boekjaar,accountant,sbi,plaats
10146465,Plantion Holding B.V.,2016,Flynth,6420,
10146465,Plantion Holding B.V.,2017,Flynth,6420,
06036870,Poppink Holding B.V.,2015,Flynth,6420,
06036870,Poppink Holding B.V.,2016,Flynth,6420,
06036870,Poppink Holding B.V.,2017,Flynth,6420,
57166641,Printforce Holding B.V.,2015,Flynth,6420,
57166641,Printforce Holding B.V.,2016,Flynth,6420,
57166641,Printforce Holding B.V.,2017,Flynth,6420,
57171319,Printforce Nederland B.V.,2016,Flynth,18121,
57171319,Printforce Nederland B.V.,2017,Flynth,18121,
34133343,Pro Care Zorgbemiddeling B.V.,2017,Flynth,88101,
66393205,PSY-Care B.V.,2016,Flynth,86913,
66393205,PSY-Care B.V.,2017,Flynth,86913,
27234403,R. Wiersma B.V.,2015,Flynth,70102,
63399717,Radar Logistics B.V.,2015,Flynth,4941,
31022106,Rhima Holding B.V.,2015,Flynth,6420,
31022105,Rhima Nederland B.V.,2015,Flynth,46699,
37099803,Ron Wassing Holding B.V.,2015,Flynth,64310,
37099803,Ron Wassing Holding B.V.,2016,Flynth,64303,
09103276,Ruesink Beheer B.V.,2015,Flynth,6420,
09103276,Ruesink Beheer B.V.,2016,Flynth,6420,
09103276,Ruesink Beheer B.V.,2017,Flynth,6420,
14127195,Ruich B.V.,2015,Flynth,86222,
14127195,Ruich B.V.,2016,Flynth,86222,
14127195,Ruich B.V.,2017,Flynth,86222,
29045745,S.A.J. Hoogeveen Holding B.V.,2015,Flynth,64210,
29045745,S.A.J. Hoogeveen Holding B.V.,2016,Flynth,6420,
29045745,S.A.J. Hoogeveen Holding B.V.,2017,Flynth,6420,
34317193,Salomo Aalsmeer N.V.,2015,Flynth,4622,
34317193,Salomo Aalsmeer N.V.,2016,Flynth,4622,
41053607,"Samenwerkingsstichting Voortgezet Onderwijs Overbetuwe, Arnhem en Liemers",2015,Flynth,85314,
34080682,Seawind Capital Partners B.V.,2015,Flynth,6420,
11044001,Sebava B.V.,2015,Flynth,0150,
06045919,Second Opinion Centrum Nederland B.V.,2015,Flynth,86913,
34391831,Sigma ZorG B.V.,2015,Flynth,88101,
34391831,Sigma ZorG B.V.,2016,Flynth,88101,
34391831,Sigma ZorG B.V.,2017,Flynth,86942,
09082474,Simonis B.V.,2016,Flynth,4612,
27178991,Sion,2015,Flynth,01304,
27178991,Sion B.V.,2016,Flynth,01304,
27178991,Sion B.V.,2017,Flynth,01304,
27313673,Sion Young Plants B.V.,2017,Flynth,4622,
32032742,Slokker Bouwgroep B.V.,2017,Flynth,4120,
32024722,Slokker Holding B.V.,2017,Flynth,70102,
34331685,Smesch Holding B.V.,2015,Flynth,64210,
34331685,Smesch Holding B.V.,2016,Flynth,6420,
34331685,Smesch Holding B.V.,2017,Flynth,6420,
28076731,SPO WIJ de Venen,2015,Flynth,85201,
